pixel_x,pixel_y,gray,paper_x_kx_a0,paper_E_meV
383,307,122,0.010188679245283022,0.9599999999999991
514,307,130,0.05962264150943397,0.9599999999999991
515,307,57,0.06,0.9599999999999991
516,307,123,0.06037735849056605,0.9599999999999991
175,308,115,-0.06830188679245283,0.9066666666666663
176,308,43,-0.0679245283018868,0.9066666666666663
326,308,111,-0.01132075471698113,0.9066666666666663
327,308,66,-0.01094339622641509,0.9066666666666663
328,308,63,-0.010566037735849049,0.9066666666666663
329,308,76,-0.010188679245283022,0.9066666666666663
330,308,94,-0.009811320754716982,0.9066666666666663
379,308,103,0.008679245283018874,0.9066666666666663
380,308,63,0.009056603773584915,0.9066666666666663
381,308,74,0.009433962264150941,0.9066666666666663
382,308,144,0.009811320754716982,0.9066666666666663
514,308,146,0.05962264150943397,0.9066666666666663
515,308,64,0.06,0.9066666666666663
516,308,103,0.06037735849056605,0.9066666666666663
175,309,72,-0.06830188679245283,0.8533333333333335
176,309,63,-0.0679245283018868,0.8533333333333335
328,309,104,-0.010566037735849049,0.8533333333333335
329,309,47,-0.010188679245283022,0.8533333333333335
330,309,38,-0.009811320754716982,0.8533333333333335
331,309,96,-0.009433962264150941,0.8533333333333335
377,309,147,0.007924528301886793,0.8533333333333335
378,309,71,0.008301886792452834,0.8533333333333335
379,309,44,0.008679245283018874,0.8533333333333335
380,309,107,0.009056603773584915,0.8533333333333335
515,309,75,0.06,0.8533333333333335
516,309,91,0.06037735849056605,0.8533333333333335
175,310,71,-0.06830188679245283,0.7999999999999989
176,310,66,-0.0679245283018868,0.7999999999999989
330,310,114,-0.009811320754716982,0.7999999999999989
331,310,14,-0.009433962264150941,0.7999999999999989
332,310,6,-0.009056603773584901,0.7999999999999989
333,310,74,-0.00867924528301886,0.7999999999999989
376,310,106,0.007547169811320753,0.7999999999999989
377,310,28,0.007924528301886793,0.7999999999999989
378,310,54,0.008301886792452834,0.7999999999999989
379,310,157,0.008679245283018874,0.7999999999999989
515,310,117,0.06,0.7999999999999989
516,310,51,0.06037735849056605,0.7999999999999989
174,311,109,-0.06867924528301887,0.7466666666666661
175,311,57,-0.06830188679245283,0.7466666666666661
176,311,145,-0.0679245283018868,0.7466666666666661
332,311,133,-0.009056603773584901,0.7466666666666661
333,311,54,-0.00867924528301886,0.7466666666666661
334,311,25,-0.008301886792452834,0.7466666666666661
335,311,60,-0.007924528301886793,0.7466666666666661
336,311,150,-0.007547169811320753,0.7466666666666661
375,311,46,0.0071698113207547265,0.7466666666666661
376,311,15,0.007547169811320753,0.7466666666666661
377,311,65,0.007924528301886793,0.7466666666666661
378,311,159,0.008301886792452834,0.7466666666666661
515,311,117,0.06,0.7466666666666661
516,311,40,0.06037735849056605,0.7466666666666661
174,312,81,-0.06867924528301887,0.6933333333333334
175,312,55,-0.06830188679245283,0.6933333333333334
176,312,159,-0.0679245283018868,0.6933333333333334
334,312,137,-0.008301886792452834,0.6933333333333334
335,312,75,-0.007924528301886793,0.6933333333333334
336,312,43,-0.007547169811320753,0.6933333333333334
337,312,76,-0.007169811320754713,0.6933333333333334
338,312,141,-0.006792452830188672,0.6933333333333334
373,312,135,0.006415094339622646,0.6933333333333334
374,312,58,0.006792452830188686,0.6933333333333334
375,312,43,0.0071698113207547265,0.6933333333333334
376,312,107,0.007547169811320753,0.6933333333333334
515,312,143,0.06,0.6933333333333334
516,312,30,0.06037735849056605,0.6933333333333334
517,312,149,0.06075471698113208,0.6933333333333334
174,313,61,-0.06867924528301887,0.6399999999999988
175,313,81,-0.06830188679245283,0.6399999999999988
336,313,123,-0.007547169811320753,0.6399999999999988
337,313,71,-0.007169811320754713,0.6399999999999988
338,313,63,-0.006792452830188672,0.6399999999999988
339,313,96,-0.006415094339622632,0.6399999999999988
340,313,148,-0.006037735849056605,0.6399999999999988
371,313,138,0.005660377358490565,0.6399999999999988
372,313,97,0.006037735849056605,0.6399999999999988
373,313,63,0.006415094339622646,0.6399999999999988
374,313,74,0.006792452830188686,0.6399999999999988
375,313,151,0.0071698113207547265,0.6399999999999988
516,313,44,0.06037735849056605,0.6399999999999988
517,313,99,0.06075471698113208,0.6399999999999988
173,314,137,-0.06905660377358491,0.586666666666666
174,314,53,-0.06867924528301887,0.586666666666666
175,314,120,-0.06830188679245283,0.586666666666666
338,314,107,-0.006792452830188672,0.586666666666666
339,314,60,-0.006415094339622632,0.586666666666666
340,314,55,-0.006037735849056605,0.586666666666666
341,314,87,-0.005660377358490565,0.586666666666666
342,314,87,-0.005283018867924524,0.586666666666666
343,314,120,-0.004905660377358484,0.586666666666666
344,314,156,-0.0045283018867924435,0.586666666666666
367,314,156,0.004150943396226417,0.586666666666666
368,314,121,0.004528301886792457,0.586666666666666
369,314,86,0.004905660377358498,0.586666666666666
370,314,67,0.005283018867924538,0.586666666666666
371,314,34,0.005660377358490565,0.586666666666666
372,314,39,0.006037735849056605,0.586666666666666
373,314,92,0.006415094339622646,0.586666666666666
516,314,64,0.06037735849056605,0.586666666666666
517,314,68,0.06075471698113208,0.586666666666666
173,315,96,-0.06905660377358491,0.5333333333333332
174,315,65,-0.06867924528301887,0.5333333333333332
175,315,150,-0.06830188679245283,0.5333333333333332
340,315,108,-0.006037735849056605,0.5333333333333332
341,315,34,-0.005660377358490565,0.5333333333333332
342,315,34,-0.005283018867924524,0.5333333333333332
343,315,20,-0.004905660377358484,0.5333333333333332
344,315,17,-0.0045283018867924435,0.5333333333333332
345,315,36,-0.004150943396226417,0.5333333333333332
346,315,74,-0.0037735849056603765,0.5333333333333332
347,315,110,-0.003396226415094336,0.5333333333333332
348,315,110,-0.0030188679245282957,0.5333333333333332
349,315,147,-0.0026415094339622552,0.5333333333333332
363,315,151,0.002641509433962269,0.5333333333333332
364,315,61,0.0030188679245283095,0.5333333333333332
365,315,61,0.00339622641509435,0.5333333333333332
366,315,36,0.0037735849056603765,0.5333333333333332
367,315,20,0.004150943396226417,0.5333333333333332
368,315,27,0.004528301886792457,0.5333333333333332
369,315,35,0.004905660377358498,0.5333333333333332
370,315,81,0.005283018867924538,0.5333333333333332
371,315,89,0.005660377358490565,0.5333333333333332
372,315,142,0.006037735849056605,0.5333333333333332
516,315,68,0.06037735849056605,0.5333333333333332
517,315,59,0.06075471698113208,0.5333333333333332
173,316,54,-0.06905660377358491,0.47999999999999865
174,316,77,-0.06867924528301887,0.47999999999999865
343,316,148,-0.004905660377358484,0.47999999999999865
344,316,122,-0.0045283018867924435,0.47999999999999865
345,316,97,-0.004150943396226417,0.47999999999999865
346,316,50,-0.0037735849056603765,0.47999999999999865
347,316,5,-0.003396226415094336,0.47999999999999865
348,316,5,-0.0030188679245282957,0.47999999999999865
349,316,7,-0.0026415094339622552,0.47999999999999865
350,316,10,-0.0022641509433962287,0.47999999999999865
351,316,30,-0.0018867924528301883,0.47999999999999865
352,316,80,-0.0015094339622641478,0.47999999999999865
353,316,130,-0.0011320754716981074,0.47999999999999865
354,316,133,-0.000754716981132067,0.47999999999999865
358,316,131,0.0007547169811320809,0.47999999999999865
359,316,81,0.0011320754716981213,0.47999999999999865
360,316,31,0.0015094339622641617,0.47999999999999865
361,316,10,0.0018867924528301883,0.47999999999999865
362,316,8,0.0022641509433962287,0.47999999999999865
363,316,8,0.002641509433962269,0.47999999999999865
364,316,3,0.0030188679245283095,0.47999999999999865
365,316,48,0.00339622641509435,0.47999999999999865
366,316,96,0.0037735849056603765,0.47999999999999865
367,316,144,0.004150943396226417,0.47999999999999865
516,316,99,0.06037735849056605,0.47999999999999865
517,316,7,0.06075471698113208,0.47999999999999865
172,317,158,-0.06943396226415094,0.42666666666666586
173,317,31,-0.06905660377358491,0.42666666666666586
174,317,108,-0.06867924528301887,0.42666666666666586
349,317,129,-0.0026415094339622552,0.42666666666666586
350,317,98,-0.0022641509433962287,0.42666666666666586
351,317,87,-0.0018867924528301883,0.42666666666666586
352,317,58,-0.0015094339622641478,0.42666666666666586
353,317,30,-0.0011320754716981074,0.42666666666666586
354,317,29,-0.000754716981132067,0.42666666666666586
355,317,37,-0.00037735849056604043,0.42666666666666586
356,317,43,0.0,0.42666666666666586
357,317,40,0.00037735849056604043,0.42666666666666586
358,317,30,0.0007547169811320809,0.42666666666666586
359,317,58,0.0011320754716981213,0.42666666666666586
360,317,54,0.0015094339622641617,0.42666666666666586
361,317,97,0.0018867924528301883,0.42666666666666586
362,317,147,0.0022641509433962287,0.42666666666666586
363,317,152,0.002641509433962269,0.42666666666666586
516,317,139,0.06037735849056605,0.42666666666666586
517,317,4,0.06075471698113208,0.42666666666666586
172,318,130,-0.06943396226415094,0.3733333333333331
173,318,26,-0.06905660377358491,0.3733333333333331
174,318,140,-0.06867924528301887,0.3733333333333331
353,318,151,-0.0011320754716981074,0.3733333333333331
354,318,150,-0.000754716981132067,0.3733333333333331
355,318,128,-0.00037735849056604043,0.3733333333333331
356,318,112,0.0,0.3733333333333331
357,318,121,0.00037735849056604043,0.3733333333333331
358,318,151,0.0007547169811320809,0.3733333333333331
517,318,4,0.06075471698113208,0.3733333333333331
518,318,160,0.06113207547169813,0.3733333333333331
172,319,78,-0.06943396226415094,0.3199999999999985
173,319,56,-0.06905660377358491,0.3199999999999985
517,319,3,0.06075471698113208,0.3199999999999985
518,319,138,0.06113207547169813,0.3199999999999985
172,320,4,-0.06943396226415094,0.2666666666666657
173,320,101,-0.06905660377358491,0.2666666666666657
517,320,16,0.06075471698113208,0.2666666666666657
518,320,97,0.06113207547169813,0.2666666666666657
171,321,157,-0.06981132075471698,0.21333333333333293
172,321,3,-0.06943396226415094,0.21333333333333293
173,321,105,-0.06905660377358491,0.21333333333333293
517,321,64,0.06075471698113208,0.21333333333333293
518,321,64,0.06113207547169813,0.21333333333333293
171,322,114,-0.06981132075471698,0.15999999999999837
172,322,2,-0.06943396226415094,0.15999999999999837
517,322,64,0.06075471698113208,0.15999999999999837
518,322,64,0.06113207547169813,0.15999999999999837
171,323,77,-0.06981132075471698,0.10666666666666558
172,323,44,-0.06943396226415094,0.10666666666666558
517,323,105,0.06075471698113208,0.10666666666666558
518,323,33,0.06113207547169813,0.10666666666666558
170,324,153,-0.07018867924528302,0.05333333333333279
171,324,70,-0.06981132075471698,0.05333333333333279
172,324,70,-0.06943396226415094,0.05333333333333279
517,324,155,0.06075471698113208,0.05333333333333279
518,324,25,0.06113207547169813,0.05333333333333279
519,324,145,0.06150943396226416,0.05333333333333279
170,325,101,-0.07018867924528302,0.0
171,325,67,-0.06981132075471698,0.0
172,325,100,-0.06943396226415094,0.0
173,325,151,-0.06905660377358491,0.0
518,325,30,0.06113207547169813,0.0
519,325,125,0.06150943396226416,0.0
170,326,69,-0.07018867924528302,-0.053333333333334565
171,326,45,-0.06981132075471698,-0.053333333333334565
518,326,31,0.06113207547169813,-0.053333333333334565
519,326,125,0.06150943396226416,-0.053333333333334565
170,327,83,-0.07018867924528302,-0.10666666666666735
171,327,40,-0.06981132075471698,-0.10666666666666735
518,327,39,0.06113207547169813,-0.10666666666666735
519,327,125,0.06150943396226416,-0.10666666666666735
169,328,135,-0.07056603773584906,-0.16000000000000014
170,328,52,-0.07018867924528302,-0.16000000000000014
171,328,123,-0.06981132075471698,-0.16000000000000014
518,328,40,0.06113207547169813,-0.16000000000000014
519,328,60,0.06150943396226416,-0.16000000000000014
169,329,102,-0.07056603773584906,-0.2133333333333347
170,329,43,-0.07018867924528302,-0.2133333333333347
171,329,148,-0.06981132075471698,-0.2133333333333347
518,329,72,0.06113207547169813,-0.2133333333333347
519,329,55,0.06150943396226416,-0.2133333333333347
520,329,154,0.061886792452830186,-0.2133333333333347
169,330,77,-0.07056603773584906,-0.2666666666666675
170,330,61,-0.07018867924528302,-0.2666666666666675
518,330,94,0.06113207547169813,-0.2666666666666675
519,330,64,0.06150943396226416,-0.2666666666666675
520,330,154,0.061886792452830186,-0.2666666666666675
168,331,154,-0.0709433962264151,-0.3200000000000003
169,331,60,-0.07056603773584906,-0.3200000000000003
170,331,96,-0.07018867924528302,-0.3200000000000003
518,331,106,0.06113207547169813,-0.3200000000000003
519,331,59,0.06150943396226416,-0.3200000000000003
520,331,146,0.061886792452830186,-0.3200000000000003
168,332,116,-0.0709433962264151,-0.37333333333333485
169,332,64,-0.07056603773584906,-0.37333333333333485
170,332,131,-0.07018867924528302,-0.37333333333333485
518,332,150,0.06113207547169813,-0.37333333333333485
519,332,44,0.06150943396226416,-0.37333333333333485
520,332,118,0.061886792452830186,-0.37333333333333485
168,333,79,-0.0709433962264151,-0.42666666666666764
169,333,66,-0.07056603773584906,-0.42666666666666764
519,333,62,0.06150943396226416,-0.42666666666666764
520,333,93,0.061886792452830186,-0.42666666666666764
168,334,48,-0.0709433962264151,-0.4800000000000004
169,334,89,-0.07056603773584906,-0.4800000000000004
519,334,65,0.06150943396226416,-0.4800000000000004
520,334,90,0.061886792452830186,-0.4800000000000004
167,335,141,-0.07132075471698113,-0.533333333333335
168,335,37,-0.0709433962264151,-0.533333333333335
169,335,117,-0.07056603773584906,-0.533333333333335
519,335,76,0.06150943396226416,-0.533333333333335
520,335,74,0.061886792452830186,-0.533333333333335
167,336,103,-0.07132075471698113,-0.5866666666666678
168,336,54,-0.0709433962264151,-0.5866666666666678
169,336,153,-0.07056603773584906,-0.5866666666666678
519,336,87,0.06150943396226416,-0.5866666666666678
520,336,50,0.061886792452830186,-0.5866666666666678
521,336,149,0.06226415094339624,-0.5866666666666678
167,337,27,-0.07132075471698113,-0.6400000000000006
168,337,90,-0.0709433962264151,-0.6400000000000006
519,337,93,0.06150943396226416,-0.6400000000000006
520,337,34,0.061886792452830186,-0.6400000000000006
521,337,119,0.06226415094339624,-0.6400000000000006
167,338,27,-0.07132075471698113,-0.6933333333333334
168,338,90,-0.0709433962264151,-0.6933333333333334
519,338,127,0.06150943396226416,-0.6933333333333334
520,338,62,0.061886792452830186,-0.6933333333333334
521,338,119,0.06226415094339624,-0.6933333333333334
166,339,143,-0.07169811320754717,-0.7466666666666679
167,339,16,-0.07132075471698113,-0.7466666666666679
168,339,160,-0.0709433962264151,-0.7466666666666679
519,339,129,0.06150943396226416,-0.7466666666666679
520,339,64,0.061886792452830186,-0.7466666666666679
521,339,119,0.06226415094339624,-0.7466666666666679
166,340,118,-0.07169811320754717,-0.8000000000000007
167,340,14,-0.07132075471698113,-0.8000000000000007
519,340,154,0.06150943396226416,-0.8000000000000007
520,340,65,0.061886792452830186,-0.8000000000000007
521,340,91,0.06226415094339624,-0.8000000000000007
166,341,72,-0.07169811320754717,-0.8533333333333335
167,341,55,-0.07132075471698113,-0.8533333333333335
520,341,80,0.061886792452830186,-0.8533333333333335
521,341,66,0.06226415094339624,-0.8533333333333335
166,342,9,-0.07169811320754717,-0.9066666666666681
167,342,113,-0.07132075471698113,-0.9066666666666681
520,342,100,0.061886792452830186,-0.9066666666666681
521,342,55,0.06226415094339624,-0.9066666666666681
165,343,139,-0.07207547169811321,-0.9600000000000009
166,343,9,-0.07169811320754717,-0.9600000000000009
167,343,119,-0.07132075471698113,-0.9600000000000009
520,343,101,0.061886792452830186,-0.9600000000000009
521,343,53,0.06226415094339624,-0.9600000000000009
165,344,100,-0.07207547169811321,-1.0133333333333336
166,344,16,-0.07169811320754717,-1.0133333333333336
520,344,129,0.061886792452830186,-1.0133333333333336
521,344,39,0.06226415094339624,-1.0133333333333336
522,344,148,0.06264150943396227,-1.0133333333333336
165,345,73,-0.07207547169811321,-1.0666666666666682
166,345,59,-0.07169811320754717,-1.0666666666666682
520,345,134,0.061886792452830186,-1.0666666666666682
521,345,23,0.06226415094339624,-1.0666666666666682
522,345,101,0.06264150943396227,-1.0666666666666682
164,346,156,-0.07245283018867925,-1.120000000000001
165,346,47,-0.07207547169811321,-1.120000000000001
166,346,107,-0.07169811320754717,-1.120000000000001
520,346,149,0.061886792452830186,-1.120000000000001
521,346,41,0.06226415094339624,-1.120000000000001
522,346,84,0.06264150943396227,-1.120000000000001
164,347,119,-0.07245283018867925,-1.1733333333333338
165,347,37,-0.07207547169811321,-1.1733333333333338
166,347,156,-0.07169811320754717,-1.1733333333333338
521,347,64,0.06226415094339624,-1.1733333333333338
522,347,84,0.06264150943396227,-1.1733333333333338
164,348,71,-0.07245283018867925,-1.2266666666666683
165,348,50,-0.07207547169811321,-1.2266666666666683
521,348,67,0.06226415094339624,-1.2266666666666683
522,348,75,0.06264150943396227,-1.2266666666666683
164,349,71,-0.07245283018867925,-1.2800000000000011
165,349,64,-0.07207547169811321,-1.2800000000000011
521,349,89,0.06226415094339624,-1.2800000000000011
522,349,28,0.06264150943396227,-1.2800000000000011
163,350,112,-0.07283018867924529,-1.333333333333334
164,350,59,-0.07245283018867925,-1.333333333333334
165,350,139,-0.07207547169811321,-1.333333333333334
521,350,125,0.06226415094339624,-1.333333333333334
522,350,21,0.06264150943396227,-1.333333333333334
163,351,81,-0.07283018867924529,-1.3866666666666667
164,351,56,-0.07245283018867925,-1.3866666666666667
165,351,160,-0.07207547169811321,-1.3866666666666667
521,351,135,0.06226415094339624,-1.3866666666666667
522,351,20,0.06264150943396227,-1.3866666666666667
163,352,61,-0.07283018867924529,-1.4400000000000013
164,352,79,-0.07245283018867925,-1.4400000000000013
521,352,154,0.06226415094339624,-1.4400000000000013
522,352,17,0.06264150943396227,-1.4400000000000013
523,352,151,0.06301886792452832,-1.4400000000000013
162,353,140,-0.07320754716981132,-1.493333333333334
163,353,51,-0.07283018867924529,-1.493333333333334
164,353,119,-0.07245283018867925,-1.493333333333334
522,353,12,0.06264150943396227,-1.493333333333334
523,353,103,0.06301886792452832,-1.493333333333334
162,354,97,-0.07320754716981132,-1.5466666666666669
163,354,64,-0.07283018867924529,-1.5466666666666669
164,354,149,-0.07245283018867925,-1.5466666666666669
522,354,10,0.06264150943396227,-1.5466666666666669
523,354,59,0.06301886792452832,-1.5466666666666669
162,355,55,-0.07320754716981132,-1.6000000000000014
163,355,77,-0.07283018867924529,-1.6000000000000014
522,355,57,0.06264150943396227,-1.6000000000000014
523,355,63,0.06301886792452832,-1.6000000000000014
162,356,40,-0.07320754716981132,-1.6533333333333342
163,356,79,-0.07283018867924529,-1.6533333333333342
522,356,58,0.06264150943396227,-1.6533333333333342
523,356,21,0.06301886792452832,-1.6533333333333342
161,357,158,-0.07358490566037737,-1.706666666666667
162,357,30,-0.07320754716981132,-1.706666666666667
163,357,99,-0.07283018867924529,-1.706666666666667
522,357,85,0.06264150943396227,-1.706666666666667
523,357,6,0.06301886792452832,-1.706666666666667
161,358,129,-0.07358490566037737,-1.7600000000000016
162,358,25,-0.07320754716981132,-1.7600000000000016
163,358,131,-0.07283018867924529,-1.7600000000000016
522,358,132,0.06264150943396227,-1.7600000000000016
523,358,10,0.06301886792452832,-1.7600000000000016
161,359,119,-0.07358490566037737,-1.8133333333333344
162,359,31,-0.07320754716981132,-1.8133333333333344
523,359,13,0.06301886792452832,-1.8133333333333344
524,359,142,0.06339622641509435,-1.8133333333333344
161,360,67,-0.07358490566037737,-1.8666666666666671
162,360,63,-0.07320754716981132,-1.8666666666666671
523,360,13,0.06301886792452832,-1.8666666666666671
524,360,142,0.06339622641509435,-1.8666666666666671
161,361,15,-0.07358490566037737,-1.9200000000000017
162,361,94,-0.07320754716981132,-1.9200000000000017
523,361,16,0.06301886792452832,-1.9200000000000017
524,361,104,0.06339622641509435,-1.9200000000000017
161,362,2,-0.07358490566037737,-1.9733333333333345
162,362,102,-0.07320754716981132,-1.9733333333333345
523,362,54,0.06301886792452832,-1.9733333333333345
524,362,75,0.06339622641509435,-1.9733333333333345
160,363,135,-0.0739622641509434,-2.0266666666666673
161,363,1,-0.07358490566037737,-2.0266666666666673
162,363,146,-0.07320754716981132,-2.0266666666666673
523,363,77,0.06301886792452832,-2.0266666666666673
524,363,64,0.06339622641509435,-2.0266666666666673
160,364,106,-0.0739622641509434,-2.08
161,364,1,-0.07358490566037737,-2.08
523,364,77,0.06301886792452832,-2.08
524,364,51,0.06339622641509435,-2.08
160,365,100,-0.0739622641509434,-2.1333333333333346
161,365,9,-0.07358490566037737,-2.1333333333333346
523,365,81,0.06301886792452832,-2.1333333333333346
524,365,17,0.06339622641509435,-2.1333333333333346
525,365,143,0.06377358490566037,-2.1333333333333346
160,366,30,-0.0739622641509434,-2.1866666666666674
161,366,112,-0.07358490566037737,-2.1866666666666674
523,366,130,0.06301886792452832,-2.1866666666666674
524,366,30,0.06339622641509435,-2.1866666666666674
525,366,143,0.06377358490566037,-2.1866666666666674
160,367,21,-0.0739622641509434,-2.24
161,367,126,-0.07358490566037737,-2.24
524,367,43,0.06339622641509435,-2.24
525,367,117,0.06377358490566037,-2.24
159,368,121,-0.07433962264150944,-2.293333333333335
160,368,26,-0.0739622641509434,-2.293333333333335
161,368,158,-0.07358490566037737,-2.293333333333335
524,368,48,0.06339622641509435,-2.293333333333335
525,368,107,0.06377358490566037,-2.293333333333335
159,369,83,-0.07433962264150944,-2.3466666666666676
160,369,35,-0.0739622641509434,-2.3466666666666676
524,369,53,0.06339622641509435,-2.3466666666666676
525,369,94,0.06377358490566037,-2.3466666666666676
159,370,79,-0.07433962264150944,-2.4000000000000004
160,370,50,-0.0739622641509434,-2.4000000000000004
524,370,72,0.06339622641509435,-2.4000000000000004
525,370,69,0.06377358490566037,-2.4000000000000004
158,371,153,-0.07471698113207548,-2.453333333333335
159,371,64,-0.07433962264150944,-2.453333333333335
160,371,95,-0.0739622641509434,-2.453333333333335
524,371,111,0.06339622641509435,-2.453333333333335
525,371,64,0.06377358490566037,-2.453333333333335
526,371,136,0.06415094339622643,-2.453333333333335
158,372,125,-0.07471698113207548,-2.5066666666666677
159,372,47,-0.07433962264150944,-2.5066666666666677
160,372,138,-0.0739622641509434,-2.5066666666666677
524,372,112,0.06339622641509435,-2.5066666666666677
525,372,64,0.06377358490566037,-2.5066666666666677
526,372,136,0.06415094339622643,-2.5066666666666677
158,373,100,-0.07471698113207548,-2.5600000000000005
159,373,44,-0.07433962264150944,-2.5600000000000005
160,373,149,-0.0739622641509434,-2.5600000000000005
524,373,112,0.06339622641509435,-2.5600000000000005
525,373,41,0.06377358490566037,-2.5600000000000005
526,373,111,0.06415094339622643,-2.5600000000000005
158,374,75,-0.07471698113207548,-2.613333333333335
159,374,53,-0.07433962264150944,-2.613333333333335
524,374,133,0.06339622641509435,-2.613333333333335
525,374,40,0.06377358490566037,-2.613333333333335
526,374,96,0.06415094339622643,-2.613333333333335
158,375,59,-0.07471698113207548,-2.666666666666668
159,375,71,-0.07433962264150944,-2.666666666666668
525,375,62,0.06377358490566037,-2.666666666666668
526,375,89,0.06415094339622643,-2.666666666666668
157,376,160,-0.07509433962264152,-2.7200000000000006
158,376,59,-0.07471698113207548,-2.7200000000000006
159,376,92,-0.07433962264150944,-2.7200000000000006
525,376,83,0.06377358490566037,-2.7200000000000006
526,376,72,0.06415094339622643,-2.7200000000000006
157,377,122,-0.07509433962264152,-2.7733333333333334
158,377,63,-0.07471698113207548,-2.7733333333333334
159,377,125,-0.07433962264150944,-2.7733333333333334
525,377,83,0.06377358490566037,-2.7733333333333334
526,377,72,0.06415094339622643,-2.7733333333333334
157,378,85,-0.07509433962264152,-2.826666666666668
158,378,66,-0.07471698113207548,-2.826666666666668
159,378,159,-0.07433962264150944,-2.826666666666668
525,378,102,0.06377358490566037,-2.826666666666668
526,378,54,0.06415094339622643,-2.826666666666668
157,379,62,-0.07509433962264152,-2.880000000000001
158,379,68,-0.07471698113207548,-2.880000000000001
525,379,130,0.06377358490566037,-2.880000000000001
526,379,56,0.06415094339622643,-2.880000000000001
527,379,125,0.06452830188679246,-2.880000000000001
157,380,47,-0.07509433962264152,-2.9333333333333336
158,380,91,-0.07471698113207548,-2.9333333333333336
525,380,147,0.06377358490566037,-2.9333333333333336
526,380,64,0.06415094339622643,-2.9333333333333336
527,380,101,0.06452830188679246,-2.9333333333333336
156,381,140,-0.07547169811320756,-2.986666666666668
157,381,36,-0.07509433962264152,-2.986666666666668
158,381,135,-0.07471698113207548,-2.986666666666668
525,381,147,0.06377358490566037,-2.986666666666668
526,381,59,0.06415094339622643,-2.986666666666668
527,381,92,0.06452830188679246,-2.986666666666668
156,382,140,-0.07547169811320756,-3.040000000000001
157,382,36,-0.07509433962264152,-3.040000000000001
158,382,135,-0.07471698113207548,-3.040000000000001
525,382,147,0.06377358490566037,-3.040000000000001
526,382,39,0.06415094339622643,-3.040000000000001
527,382,50,0.06452830188679246,-3.040000000000001
156,383,48,-0.07547169811320756,-3.0933333333333337
157,383,80,-0.07509433962264152,-3.0933333333333337
526,383,71,0.06415094339622643,-3.0933333333333337
527,383,50,0.06452830188679246,-3.0933333333333337
156,384,26,-0.07547169811320756,-3.1466666666666683
157,384,91,-0.07509433962264152,-3.1466666666666683
526,384,103,0.06415094339622643,-3.1466666666666683
527,384,41,0.06452830188679246,-3.1466666666666683
156,385,22,-0.07547169811320756,-3.200000000000001
157,385,110,-0.07509433962264152,-3.200000000000001
526,385,118,0.06415094339622643,-3.200000000000001
527,385,37,0.06452830188679246,-3.200000000000001
155,386,159,-0.07584905660377358,-3.253333333333334
156,386,17,-0.07547169811320756,-3.253333333333334
157,386,148,-0.07509433962264152,-3.253333333333334
526,386,128,0.06415094339622643,-3.253333333333334
527,386,33,0.06452830188679246,-3.253333333333334
155,387,112,-0.07584905660377358,-3.3066666666666684
156,387,17,-0.07547169811320756,-3.3066666666666684
526,387,159,0.06415094339622643,-3.3066666666666684
527,387,28,0.06452830188679246,-3.3066666666666684
528,387,123,0.06490566037735851,-3.3066666666666684
155,388,69,-0.07584905660377358,-3.360000000000001
156,388,58,-0.07547169811320756,-3.360000000000001
527,388,60,0.06452830188679246,-3.360000000000001
528,388,72,0.06490566037735851,-3.360000000000001
155,389,25,-0.07584905660377358,-3.413333333333334
156,389,99,-0.07547169811320756,-3.413333333333334
527,389,64,0.06452830188679246,-3.413333333333334
528,389,66,0.06490566037735851,-3.413333333333334
155,390,10,-0.07584905660377358,-3.466666666666667
156,390,114,-0.07547169811320756,-3.466666666666667
527,390,84,0.06452830188679246,-3.466666666666667
528,390,32,0.06490566037735851,-3.466666666666667
154,391,153,-0.07622641509433963,-3.5200000000000014
155,391,11,-0.07584905660377358,-3.5200000000000014
156,391,134,-0.07547169811320756,-3.5200000000000014
527,391,120,0.06452830188679246,-3.5200000000000014
528,391,3,0.06490566037735851,-3.5200000000000014
154,392,94,-0.07622641509433963,-3.573333333333334
155,392,15,-0.07584905660377358,-3.573333333333334
527,392,153,0.06452830188679246,-3.573333333333334
528,392,2,0.06490566037735851,-3.573333333333334
154,393,94,-0.07622641509433963,-3.626666666666667
155,393,19,-0.07584905660377358,-3.626666666666667
527,393,153,0.06452830188679246,-3.626666666666667
528,393,2,0.06490566037735851,-3.626666666666667
529,393,158,0.06528301886792454,-3.626666666666667
154,394,69,-0.07622641509433963,-3.6800000000000015
155,394,67,-0.07584905660377358,-3.6800000000000015
527,394,153,0.06452830188679246,-3.6800000000000015
528,394,2,0.06490566037735851,-3.6800000000000015
529,394,158,0.06528301886792454,-3.6800000000000015
153,395,151,-0.07660377358490567,-3.7333333333333343
154,395,44,-0.07622641509433963,-3.7333333333333343
155,395,116,-0.07584905660377358,-3.7333333333333343
528,395,1,0.06490566037735851,-3.7333333333333343
529,395,125,0.06528301886792454,-3.7333333333333343
153,396,124,-0.07660377358490567,-3.786666666666667
154,396,33,-0.07622641509433963,-3.786666666666667
155,396,138,-0.07584905660377358,-3.786666666666667
528,396,29,0.06490566037735851,-3.786666666666667
529,396,87,0.06528301886792454,-3.786666666666667
153,397,95,-0.07660377358490567,-3.8400000000000016
154,397,42,-0.07622641509433963,-3.8400000000000016
528,397,64,0.06490566037735851,-3.8400000000000016
529,397,64,0.06528301886792454,-3.8400000000000016
